name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.409768126,106.9961497",2022-07-30,32,24.5,27.8,37.9,24.5,30.9,24.3,81.8,0,0,0,rain,0,0,13.3,22.3,151.1,1009.1,43.3,6.6,228.6,19.7,9,30,2022-07-30T06:03:38,2022-07-30T17:53:28,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-31,32,24.4,28.1,39.2,24.4,31.5,24.1,80,0,0,0,rain,0,0,16.6,27.7,87.1,1007.9,46.1,6.8,265.7,23.1,9,10,2022-07-31T06:03:28,2022-07-31T17:53:32,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-08-01,33,24,28.2,40.6,24,31.5,24,79,0,0,0,,0,0,18.4,25.9,90.3,1008,41.8,7.6,261.7,22.6,9,30,2022-08-01T06:03:18,2022-08-01T17:53:36,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-08-02,32,24.6,28.3,37.9,24.6,31.8,23.9,78.1,0,0,0,,0,0,15.5,18.4,116.1,1008.5,42.9,6.1,264.8,22.9,9,10,2022-08-02T06:03:07,2022-08-02T17:53:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-08-03,32,25,28.1,40.7,25,31.9,24.5,81.6,7.31,100,16.67,rain,0,0,10.1,20.5,169,1009.1,61.2,5.4,231.5,20,8,30,2022-08-03T06:02:55,2022-08-03T17:53:42,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-08-04,31,23.7,27.1,37.7,23.7,29.5,24.5,86.6,14.5,100,25,rain,0,0,31.7,16.6,194.1,1009.9,61.7,5.7,248.5,21.7,9,30,2022-08-04T06:02:42,2022-08-04T17:53:45,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-08-05,30,24.1,26.9,36.2,24.1,29.3,24.4,86.8,7.03,100,12.5,rain,0,0,16.6,18.4,206.1,1010.2,56.8,6.2,254.6,22.2,9,10,2022-08-05T06:02:29,2022-08-05T17:53:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-08-06,32,23.5,27.3,36.8,23.5,29.2,23.3,80.2,7.13,100,8.33,rain,0,0,15.1,16.6,217.7,1009.9,48.7,6.4,240,20.7,8,30,2022-08-06T06:02:15,2022-08-06T17:53:48,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-08-07,32,23.1,27.1,37.7,23.1,29.5,23.5,81.5,5.06,100,12.5,rain,0,0,38.9,16.6,146.5,1009.5,50,6.4,254.1,21.9,9,10,2022-08-07T06:02:00,2022-08-07T17:53:49,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-08-08,32,23.5,27.6,36.8,23.5,30.4,23.2,77.7,0,0,0,rain,0,0,14.4,18.4,211.3,1008.8,42.1,6.9,272.1,23.5,9,10,2022-08-08T06:01:45,2022-08-08T17:53:49,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
